step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
188001,Anomaly detection,Autoencoder,creditcard,0.0,35.12478933300008,0,0.0,
193698,Anomaly detection,Autoencoder,creditcard,0.0,36.158578749997105,0,0.0,
199395,Anomaly detection,Autoencoder,creditcard,0.0,37.19882787499955,0,0.0,
205092,Anomaly detection,Autoencoder,creditcard,0.0,38.23599037499662,0,0.0,
210789,Anomaly detection,Autoencoder,creditcard,0.0,39.27159312499862,0,0.0,
216486,Anomaly detection,Autoencoder,creditcard,0.0,40.36186033299964,0,0.0,
222183,Anomaly detection,Autoencoder,creditcard,0.0,41.59474770799716,0,0.0,
227880,Anomaly detection,Autoencoder,creditcard,0.0,42.63306887499857,0,0.0,
233577,Anomaly detection,Autoencoder,creditcard,0.0,43.66967612499866,0,0.0,
239274,Anomaly detection,Autoencoder,creditcard,0.0,44.76926374999675,0,0.0,
244971,Anomaly detection,Autoencoder,creditcard,0.0,45.80630158299755,0,0.0,
250668,Anomaly detection,Autoencoder,creditcard,0.0,46.83739195799717,0,0.0,
256365,Anomaly detection,Autoencoder,creditcard,0.0,47.877708707997954,0,0.0,
262062,Anomaly detection,Autoencoder,creditcard,0.0,48.95190312499835,0,0.0,
267759,Anomaly detection,Autoencoder,creditcard,0.0,50.033564707999176,0,0.0,
273456,Anomaly detection,Autoencoder,creditcard,0.0,51.07200437499705,0,0.0,
279153,Anomaly detection,Autoencoder,creditcard,0.0,52.11213008299819,0,0.0,
9881,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,1.7872683749992575,0,0.0,
19762,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,3.6012320000008913,0,0.0,
29643,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,5.432408832999499,0,0.0,
39524,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,7.217218333000346,0,0.0,
49405,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,9.038155457998071,0,0.0,
59286,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,10.818968625000709,0,0.0,
69167,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,12.690768749998824,0,0.0,
79048,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,14.464057958000922,0,0.0,
88929,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,16.298588665998977,0,0.0,
98810,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,18.085333749997517,0,0.0,
108691,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,19.94425370799945,0,0.0,
118572,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,21.716126457999053,0,0.0,
128453,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,23.54208466599812,0,0.0,
138334,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,25.325605207999615,0,0.0,
148215,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,27.18599633299891,0,0.0,
158096,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,28.962145582998343,0,0.0,
167977,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,30.78768449999916,0,0.0,
177858,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,32.644124415997794,0,0.0,
187739,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,34.51014899999791,0,0.0,
197620,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,36.34019824999996,0,0.0,
207501,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,38.120099540999945,0,0.0,
217382,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,39.94034549999924,0,0.0,
227263,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,41.7529907499993,0,0.0,
237144,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,43.58207358299842,0,0.0,
247025,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,45.35891520799851,0,0.0,
256906,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,47.19064950000029,0,0.0,
266787,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,49.0087871249998,0,0.0,
276668,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,50.835976750000555,0,0.0,
286549,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,52.627250582998386,0,0.0,
296430,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,54.460492082998826,0,0.0,
306311,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,56.4280732499974,0,0.0,
316192,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,58.2620163749998,0,0.0,
326073,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,60.02642500000002,0,0.0,
335954,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,61.85746804099835,0,0.0,
345835,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,63.63629962499908,0,0.0,
355716,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,65.50096358299925,0,0.0,
365597,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,67.27975170799982,0,0.0,
375478,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,69.10468416599906,0,0.0,
385359,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,70.88115624999773,0,0.0,
395240,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,72.7140124159996,0,0.0,
405121,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,74.47467841599791,0,0.0,
415002,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,76.31388199999856,0,0.0,
424883,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,78.06677916599801,0,0.0,
434764,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,79.88453212499735,0,0.0,
444645,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,81.64076787500017,0,0.0,
454526,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,83.4951197909977,0,0.0,
464407,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,85.24664341599782,0,0.0,
474288,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,87.04813541600015,0,0.0,
484169,Anomaly detection,Autoencoder,kdd99_10pct_binary,0.0,88.85228445800021,0,0.0,
5697,Anomaly detection,StreamRHF,creditcard,0.0,0.5033204159990419,5697,0.0040372125680182,
11394,Anomaly detection,StreamRHF,creditcard,0.0,1.0009133749990724,5697,0.0060558188520273,
17091,Anomaly detection,StreamRHF,creditcard,0.0,1.5004318329993112,5697,0.0056169913989819,
22788,Anomaly detection,StreamRHF,creditcard,0.0,2.0690069580014097,5697,0.0046515710022819,
28485,Anomaly detection,StreamRHF,creditcard,0.0,2.565703250002116,5697,0.0039670001755309,
34182,Anomaly detection,StreamRHF,creditcard,0.0,3.0617292080023617,5697,0.0035983851149727,
39879,Anomaly detection,StreamRHF,creditcard,0.0,3.5582103330016253,5697,0.0031094059530078,
45576,Anomaly detection,StreamRHF,creditcard,0.0,4.088051250000717,5697,0.0035545023696682,
51273,Anomaly detection,StreamRHF,creditcard,0.0,4.585057791002328,5697,0.0033155852007879,
56970,Anomaly detection,StreamRHF,creditcard,0.0,5.082845249999082,5697,0.0031068983675618,
62667,Anomaly detection,StreamRHF,creditcard,0.0,5.6165402500009804,5697,0.0029361545949223,
68364,Anomaly detection,StreamRHF,creditcard,0.0,6.112755791000382,5697,0.0027938681177227,
74061,Anomaly detection,StreamRHF,creditcard,0.0,6.61128699999972,5697,0.0027004766341259,
79758,Anomaly detection,StreamRHF,creditcard,0.0,7.14437366600032,5697,0.0026705784999623,
85455,Anomaly detection,StreamRHF,creditcard,0.0,7.638797791001707,5697,0.0026212626528582,
91152,Anomaly detection,StreamRHF,creditcard,0.0,8.128399125002034,5697,0.0025342285413375,
96849,Anomaly detection,StreamRHF,creditcard,0.0,8.655433166000876,5697,0.0024884097925636,
102546,Anomaly detection,StreamRHF,creditcard,0.0,9.184829041001649,5697,0.0024476820158758,
108243,Anomaly detection,StreamRHF,creditcard,0.0,9.681987583000591,5697,0.0023742874827933,
113940,Anomaly detection,StreamRHF,creditcard,0.0,10.176323957999555,5697,0.0022906793048973,
119637,Anomaly detection,StreamRHF,creditcard,0.0,10.709470207999402,5697,0.0022150338106104,
125334,Anomaly detection,StreamRHF,creditcard,0.0,11.209053458002018,5697,0.0022260519890851,
131031,Anomaly detection,StreamRHF,creditcard,0.0,11.705904958002066,5697,0.0021445306835786,
136728,Anomaly detection,StreamRHF,creditcard,0.0,12.20038100000238,5697,0.0020698028201977,
142425,Anomaly detection,StreamRHF,creditcard,0.0,12.733275000002322,5697,0.0020361593821309,
148122,Anomaly detection,StreamRHF,creditcard,0.0,13.229835958001786,5697,0.002059113433521,
153819,Anomaly detection,StreamRHF,creditcard,0.0,13.728212500001971,5697,0.0022754016083838,
159516,Anomaly detection,StreamRHF,creditcard,0.0,14.261670915999275,5697,0.0023571303192156,
165213,Anomaly detection,StreamRHF,creditcard,0.0,14.757925083002192,5697,0.0022879555482922,
170910,Anomaly detection,StreamRHF,creditcard,0.0,15.255033416000517,5697,0.0022233924287636,
176607,Anomaly detection,StreamRHF,creditcard,0.0,15.785645957999805,5697,0.0021629946717853,
182304,Anomaly detection,StreamRHF,creditcard,0.0,16.313196666000294,5697,0.0021118571177812,
188001,Anomaly detection,StreamRHF,creditcard,0.0,16.807600166001066,5697,0.0020638188094744,
193698,Anomaly detection,StreamRHF,creditcard,0.0,17.302487583001493,5697,0.0020702330431909,
199395,Anomaly detection,StreamRHF,creditcard,0.0,17.8339872079996,5697,0.002026129040347,
205092,Anomaly detection,StreamRHF,creditcard,0.0,18.331558290999965,5697,0.0020137304234197,
210789,Anomaly detection,StreamRHF,creditcard,0.0,18.827744833000907,5697,0.0019640493574142,
216486,Anomaly detection,StreamRHF,creditcard,0.0,19.32256887499898,5697,0.0019539369751392,
222183,Anomaly detection,StreamRHF,creditcard,0.0,19.846711958001833,5697,0.0019353415877902,
227880,Anomaly detection,StreamRHF,creditcard,0.0,20.339562958000897,5697,0.0019176759698086,
233577,Anomaly detection,StreamRHF,creditcard,0.0,20.83275633300218,5697,0.0018965908458452,
239274,Anomaly detection,StreamRHF,creditcard,0.0,21.36030899999969,5697,0.0019015856298636,
244971,Anomaly detection,StreamRHF,creditcard,0.0,21.937842957999237,5697,0.0019063480983463,
250668,Anomaly detection,StreamRHF,creditcard,0.0,22.437187583000195,5697,0.0019069047505066,
256365,Anomaly detection,StreamRHF,creditcard,0.0,22.935814874999775,5697,0.0019113373510424,
262062,Anomaly detection,StreamRHF,creditcard,0.0,23.499110916000063,5697,0.0018850501026474,
267759,Anomaly detection,StreamRHF,creditcard,0.0,23.995257791000768,5697,0.0018673508640232,
273456,Anomaly detection,StreamRHF,creditcard,0.0,24.49161108300177,5697,0.0018357615119068,
279153,Anomaly detection,StreamRHF,creditcard,0.0,25.01971645800222,5697,0.0018162083158697,
9881,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,0.8477563750020636,9881,0.2139459568869547,
19762,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,1.6945389579996115,9881,0.1943629187329217,
29643,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,2.592674540999724,9881,0.135074047835914,
39524,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,3.4390864160013734,9881,0.1013308369598218,
49405,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,4.331064082998637,9881,0.2319400870357251,
59286,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,5.180734916000802,9881,0.3374827109266943,
69167,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,6.075091957998666,9881,0.4321280379371666,
79048,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,6.952711665999232,9881,0.4419593158587187,
88929,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,7.839132125001925,9881,0.3974968795331107,
98810,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,8.683450874999835,9881,0.4310596093512802,
108691,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,9.574951624999812,9881,0.4415360977449835,
118572,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,10.421180083001673,9881,0.4880747562662348,
128453,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,11.308140749999438,9881,0.5274536211688322,
138334,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,12.152858416000528,9881,0.5476527823962294,
148215,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,13.127956790998724,9881,0.5271193873764464,
158096,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,13.971110665999731,9881,0.549609098269406,
167977,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,14.898545832998934,9881,0.5761026807241467,
177858,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,15.74023179100186,9881,0.5996525317950275,
187739,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,16.63337062500068,9881,0.6207234511742366,
197620,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,17.475138207999407,9881,0.6396872786155248,
207501,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,18.36829658300121,9881,0.6568450272528807,
217382,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,19.261886125001183,9881,0.672442980559568,
227263,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,20.101157707998937,9881,0.6866845901004563,
237144,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,20.99468125000203,9881,0.6997393988462706,
247025,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,21.837901999999303,9881,0.7117498228924198,
256906,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,22.76824504099932,9881,0.7228363681657882,
266787,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,23.615513500000816,9881,0.7331016878633516,
276668,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,24.515051791000587,9881,0.7426337704396605,
286549,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,25.35717250000016,9881,0.7515084680107067,
296430,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,26.24498066600063,9881,0.7597915190770165,
306311,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,27.089805415998853,9881,0.7675401797519514,
316192,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,27.987762583001313,9881,0.774804549134703,
326073,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,28.83310554100171,9881,0.7816286537063787,
335954,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,29.766037458000937,9881,0.7880513403620734,
345835,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,30.61125754100067,9881,0.7865051252765047,
355716,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,31.499466041001146,9881,0.7832596790698197,
365597,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,32.34231491600076,9881,0.7891175255814462,
375478,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,33.24582412499876,9881,0.7922914258625006,
385359,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,34.08699645800152,9881,0.7976172867378211,
395240,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,34.97963100000197,9881,0.8026768545693755,
405121,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,35.86057866600095,9881,0.8064874444918926,
415002,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,36.89344925000114,9881,0.8110948862897046,
424883,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,37.74317866600177,9881,0.8154880284690138,
434764,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,38.63118341600057,9881,0.8196814823674453,
444645,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,39.487695540999994,9881,0.8236885605370576,
454526,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,40.374157707999984,9881,0.8172843797714542,
464407,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,41.216233625000314,9881,0.8101299076025986,
474288,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,42.11898533299973,9881,0.8140855345275444,
484169,Anomaly detection,StreamRHF,kdd99_10pct_binary,0.0,43.01061066599868,9881,0.8102274205907442,
207,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.0184680829988792,207,0.0966183574879227,
414,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.036748541999259,207,0.0483091787439613,
621,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.0546680830011609,207,0.0322061191626409,
828,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.0722503750002943,207,0.0241545893719806,
1035,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.0898425000013958,207,0.0193236714975845,
1242,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1079497919999994,207,0.0161030595813204,
1449,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1260928750016319,207,0.0138026224982746,
1656,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1436067079994245,207,0.0120772946859903,
1863,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1610799580012099,207,0.0107353730542136,
2070,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1782390000007581,207,0.0096618357487922,
2277,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.1960649169996031,207,0.0087834870443566,
2484,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.2137243750003108,207,0.0080515297906602,
2691,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.2313590000012482,207,0.0074321813452248,
2898,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.2490863330021966,207,0.0069013112491373,
3105,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.2666359169998031,207,0.0064412238325281,
3312,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.2846333750021586,207,0.0060386473429951,
3519,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3024452079989714,207,0.0056834327934072,
3726,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3198707500014279,207,0.0053676865271068,
3933,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3377225420008471,207,0.0050851767098906,
4140,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3548486250001588,207,0.0048309178743961,
4347,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3728596250002738,207,0.0046008741660915,
4554,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.3899299170006998,207,0.0043917435221783,
4761,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.4077735419996315,207,0.0042007981516488,
4968,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.4259127080003964,207,0.0040257648953301,
5175,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.443511875000695,207,0.0038647342995169,
5382,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.4614507080004841,207,0.0037160906726124,
5589,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.4792564170020341,207,0.0035784576847378,
5796,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.4972812500018335,207,0.0034506556245686,
6003,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.514988708000601,207,0.0306513409961685,
6210,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.532883750001929,207,0.0365539452495974,
6417,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.5501002500022878,207,0.0353747857254168,
6624,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.5676004580018343,207,0.0342693236714975,
6831,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.5852962079989084,207,0.0332308593178158,
7038,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.6030422500007262,207,0.0322534811025859,
7245,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.620662875000562,207,0.0541062801932367,
7452,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.638108667000779,207,0.0582393988191089,
7659,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.6560506669993629,207,0.0566653610131871,
7866,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.6734992500023509,207,0.0551741673023137,
8073,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.6910022500014747,207,0.0537594450637928,
8280,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7086353750019043,207,0.052415458937198,
8487,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7265027920002467,207,0.0586779780841286,
8694,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7443984580022516,207,0.0737290085116172,
8901,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7619787920011731,207,0.0911133580496573,
9108,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7799500830005854,207,0.09310496267018,
9315,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.7963798330019927,207,0.0910359634997316,
9522,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.8134808750000957,207,0.0890569208149548,
9729,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.8313009170014993,207,0.0871620927125089,
9936,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.8489800829993328,207,0.0853462157809984,
10143,Anomaly detection,StreamRHF,nab_nyc_taxi,0.0,0.8665743749988906,207,0.0999704229517894,
5697,Anomaly detection,StreamingIsolationForest,creditcard,0.0,0.3984379159992386,0,0.0,
11394,Anomaly detection,StreamingIsolationForest,creditcard,0.0,0.7942101250009728,0,0.0,
17091,Anomaly detection,StreamingIsolationForest,creditcard,0.0,1.191843583001173,0,0.0,
22788,Anomaly detection,StreamingIsolationForest,creditcard,0.0,1.6349238330003573,0,0.0,
28485,Anomaly detection,StreamingIsolationForest,creditcard,0.0,2.0317213749985967,0,0.0,
34182,Anomaly detection,StreamingIsolationForest,creditcard,0.0,2.476100250001764,0,0.0,
39879,Anomaly detection,StreamingIsolationForest,creditcard,0.0,2.8728440000013507,0,0.0,
45576,Anomaly detection,StreamingIsolationForest,creditcard,0.0,3.314575958000205,0,0.0,
51273,Anomaly detection,StreamingIsolationForest,creditcard,0.0,3.7532138749993464,0,0.0,
56970,Anomaly detection,StreamingIsolationForest,creditcard,0.0,4.195627707998938,0,0.0,
62667,Anomaly detection,StreamingIsolationForest,creditcard,0.0,4.682973208000476,0,0.0,
68364,Anomaly detection,StreamingIsolationForest,creditcard,0.0,5.242938333001803,0,0.0,
74061,Anomaly detection,StreamingIsolationForest,creditcard,0.0,5.924036290998629,0,0.0,
79758,Anomaly detection,StreamingIsolationForest,creditcard,0.0,6.576057165999373,0,0.0,
85455,Anomaly detection,StreamingIsolationForest,creditcard,0.0,7.013900124999054,0,0.0,
91152,Anomaly detection,StreamingIsolationForest,creditcard,0.0,7.41277112500029,0,0.0,
96849,Anomaly detection,StreamingIsolationForest,creditcard,0.0,7.811581707999721,0,0.0,
102546,Anomaly detection,StreamingIsolationForest,creditcard,0.0,8.208586832999572,0,0.0,
108243,Anomaly detection,StreamingIsolationForest,creditcard,0.0,8.605875790999562,0,0.0,
113940,Anomaly detection,StreamingIsolationForest,creditcard,0.0,9.004713875001471,0,0.0,
119637,Anomaly detection,StreamingIsolationForest,creditcard,0.0,9.531668083000111,0,0.0,
125334,Anomaly detection,StreamingIsolationForest,creditcard,0.0,9.93010220799988,0,0.0,
131031,Anomaly detection,StreamingIsolationForest,creditcard,0.0,10.327386458000548,0,0.0,
136728,Anomaly detection,StreamingIsolationForest,creditcard,0.0,10.72587937500066,0,0.0,
142425,Anomaly detection,StreamingIsolationForest,creditcard,0.0,11.126810375000789,0,0.0,
148122,Anomaly detection,StreamingIsolationForest,creditcard,0.0,11.52640162500029,0,0.0,
153819,Anomaly detection,StreamingIsolationForest,creditcard,0.0,11.92606245799834,0,0.0,
159516,Anomaly detection,StreamingIsolationForest,creditcard,0.0,12.423516291000851,0,0.0,
165213,Anomaly detection,StreamingIsolationForest,creditcard,0.0,12.821186207998837,0,0.0,
170910,Anomaly detection,StreamingIsolationForest,creditcard,0.0,13.351654250000138,0,0.0,
176607,Anomaly detection,StreamingIsolationForest,creditcard,0.0,13.751939000001585,0,0.0,
182304,Anomaly detection,StreamingIsolationForest,creditcard,0.0,14.149149083001248,0,0.0,
188001,Anomaly detection,StreamingIsolationForest,creditcard,0.0,14.546811083000648,0,0.0,
193698,Anomaly detection,StreamingIsolationForest,creditcard,0.0,14.945736582998506,0,0.0,
199395,Anomaly detection,StreamingIsolationForest,creditcard,0.0,15.570127708000657,0,0.0,
205092,Anomaly detection,StreamingIsolationForest,creditcard,0.0,15.967318915998476,0,0.0,
210789,Anomaly detection,StreamingIsolationForest,creditcard,0.0,16.36489395800163,0,0.0,
216486,Anomaly detection,StreamingIsolationForest,creditcard,0.0,16.760569750000286,0,0.0,
222183,Anomaly detection,StreamingIsolationForest,creditcard,0.0,17.154882124999858,0,0.0,
227880,Anomaly detection,StreamingIsolationForest,creditcard,0.0,17.549679666000884,0,0.0,
233577,Anomaly detection,StreamingIsolationForest,creditcard,0.0,18.012955499998498,0,0.0,
239274,Anomaly detection,StreamingIsolationForest,creditcard,0.0,18.40862045800168,0,0.0,
244971,Anomaly detection,StreamingIsolationForest,creditcard,0.0,18.804760874998465,0,0.0,
250668,Anomaly detection,StreamingIsolationForest,creditcard,0.0,19.20296366600087,0,0.0,
256365,Anomaly detection,StreamingIsolationForest,creditcard,0.0,19.60064179099936,0,0.0,
262062,Anomaly detection,StreamingIsolationForest,creditcard,0.0,20.07750149999993,0,0.0,
267759,Anomaly detection,StreamingIsolationForest,creditcard,0.0,20.47449345800123,0,0.0,
273456,Anomaly detection,StreamingIsolationForest,creditcard,0.0,20.872055915999223,0,0.0,
279153,Anomaly detection,StreamingIsolationForest,creditcard,0.0,21.269307791000756,0,0.0,
9881,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,0.6677911250008037,0,0.0,
19762,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,1.3961422089996631,0,0.0,
29643,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,2.1200157919993217,0,0.0,
39524,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,2.8458529590025137,0,0.0,
49405,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,3.6284275420002814,0,0.0,
59286,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,4.759265042001061,0,0.0,
69167,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,5.88436854199972,0,0.0,
79048,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,6.554922209001234,0,0.0,
88929,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,7.222884792001423,0,0.0,
98810,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,7.889140958999633,0,0.0,
108691,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,8.725438084002235,0,0.0,
118572,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,9.398000084001978,0,0.0,
128453,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,10.06835300000239,0,0.0,
138334,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,10.735143042002164,0,0.0,
148215,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,11.47784108400083,0,0.0,
158096,Anomaly detection,StreamingIsolationForest,kdd99_10pct_binary,0.0,12.145857916999375,0,0.0,
