step,track,model,dataset,Accuracy,F1,Memory in Mb,Time in s
4530,Binary classification,Aggregated Mondrian Forest,elec2,0.869728416869066,0.8295782784517621,27.243428230285645,180.020156
5436,Binary classification,Aggregated Mondrian Forest,elec2,0.8658693652253909,0.8254728273880776,33.28271961212158,266.37260399999997
6342,Binary classification,Aggregated Mondrian Forest,elec2,0.8613783314934553,0.8220287507592631,39.89441776275635,373.55108799999994
7248,Binary classification,Aggregated Mondrian Forest,elec2,0.8563543535255967,0.8144715736945286,46.33601474761963,505.0336669999999
8154,Binary classification,Aggregated Mondrian Forest,elec2,0.8547773825585674,0.8211480362537765,53.171292304992676,663.865198
9060,Binary classification,Aggregated Mondrian Forest,elec2,0.8564963020200905,0.8276776246023331,58.76714038848877,846.71596
9966,Binary classification,Aggregated Mondrian Forest,elec2,0.8559959859508279,0.830478440637921,64.50013065338135,1035.710679
10872,Binary classification,Aggregated Mondrian Forest,elec2,0.858522675006899,0.8360690684289065,69.79776096343994,1228.499496
11778,Binary classification,Aggregated Mondrian Forest,elec2,0.8588774730406725,0.8365138697619515,75.99094867706299,1423.135983
12684,Binary classification,Aggregated Mondrian Forest,elec2,0.8572892848695104,0.8352148579752368,81.59948062896729,1619.594985
13590,Binary classification,Aggregated Mondrian Forest,elec2,0.8577525940098609,0.8380665158750105,86.8524866104126,1818.212203
14496,Binary classification,Aggregated Mondrian Forest,elec2,0.8584339427388755,0.8393863494051347,91.73595523834229,2018.908326
15402,Binary classification,Aggregated Mondrian Forest,elec2,0.8584507499513019,0.8387335404645658,97.00386905670166,2221.812691
16308,Binary classification,Aggregated Mondrian Forest,elec2,0.8561354019746121,0.8352296670880741,104.01401996612549,2427.037158
17214,Binary classification,Aggregated Mondrian Forest,elec2,0.8563295183872655,0.8333445649976414,109.52380084991455,2634.926851
18120,Binary classification,Aggregated Mondrian Forest,elec2,0.8570009382416248,0.834176,116.19891452789307,2845.154149
19026,Binary classification,Aggregated Mondrian Forest,elec2,0.858712220762155,0.8348082595870207,121.40229892730713,3057.810113
19932,Binary classification,Aggregated Mondrian Forest,elec2,0.8587125583262255,0.8363361618040218,127.04729557037354,3273.014774
20838,Binary classification,Aggregated Mondrian Forest,elec2,0.8564572635216202,0.8339348176114596,134.00422763824463,3490.835875
21744,Binary classification,Aggregated Mondrian Forest,elec2,0.8540219840868325,0.8286917098445596,141.53107166290283,3711.703261
22650,Binary classification,Aggregated Mondrian Forest,elec2,0.8531944015188309,0.8264160793526494,148.1739206314087,3935.48603
23556,Binary classification,Aggregated Mondrian Forest,elec2,0.8528550201655699,0.8255134917438581,154.70642566680908,4162.263777
24462,Binary classification,Aggregated Mondrian Forest,elec2,0.8532766444544376,0.8247130647130647,160.99123096466064,4392.100726000001
25368,Binary classification,Aggregated Mondrian Forest,elec2,0.8514605589939686,0.8225487425826504,167.87472248077393,4625.119507
26274,Binary classification,Aggregated Mondrian Forest,elec2,0.8521676245575306,0.8231490756761678,173.8494119644165,4861.830267
27180,Binary classification,Aggregated Mondrian Forest,elec2,0.8530851024688179,0.8247069669432372,178.97704410552979,5101.95168
28086,Binary classification,Aggregated Mondrian Forest,elec2,0.8528752002848495,0.8239904583404327,185.56593799591064,5345.65055
28992,Binary classification,Aggregated Mondrian Forest,elec2,0.8532303128557138,0.8236415633937083,191.65150547027588,5592.895574
29898,Binary classification,Aggregated Mondrian Forest,elec2,0.8538649362812323,0.8241355713883187,197.45050525665283,5843.728916
30804,Binary classification,Aggregated Mondrian Forest,elec2,0.8542349771126189,0.8238110186783865,203.1670961380005,6098.305524
31710,Binary classification,Aggregated Mondrian Forest,elec2,0.8525655176763695,0.8216125462662648,210.09090518951416,6356.670183
32616,Binary classification,Aggregated Mondrian Forest,elec2,0.852245899126169,0.821432541594101,216.65458011627197,6619.404619
33522,Binary classification,Aggregated Mondrian Forest,elec2,0.852003221860923,0.8214247147330909,223.52686405181885,6886.10608
34428,Binary classification,Aggregated Mondrian Forest,elec2,0.851715223516426,0.8209965286300361,230.23148822784424,7156.905368999999
35334,Binary classification,Aggregated Mondrian Forest,elec2,0.8513287861206238,0.8197137660019906,237.34862613677979,7432.034591
36240,Binary classification,Aggregated Mondrian Forest,elec2,0.8508788873865173,0.8179735920237133,244.48323154449463,7711.5106129999995
37146,Binary classification,Aggregated Mondrian Forest,elec2,0.8496432898102032,0.8159741671883752,252.03413486480713,7995.494772999999
38052,Binary classification,Aggregated Mondrian Forest,elec2,0.8497279966360937,0.8155126798735239,258.74975299835205,8283.964589
38958,Binary classification,Aggregated Mondrian Forest,elec2,0.8494493929203994,0.8154906093686098,265.47895526885986,8577.093216
39864,Binary classification,Aggregated Mondrian Forest,elec2,0.8492336251661942,0.8164773421277635,272.17590045928955,8875.616976
40770,Binary classification,Aggregated Mondrian Forest,elec2,0.8486104638328141,0.8170174918470204,279.4010057449341,9179.090643
41676,Binary classification,Aggregated Mondrian Forest,elec2,0.8490941811637672,0.8186928820595613,286.1684503555298,9487.624189999999
42582,Binary classification,Aggregated Mondrian Forest,elec2,0.8493929217256523,0.8194385787087872,292.69455432891846,9801.232973999999
43488,Binary classification,Aggregated Mondrian Forest,elec2,0.8493802745648125,0.8194995590828924,298.98882389068604,10120.129524999998
44394,Binary classification,Aggregated Mondrian Forest,elec2,0.8493681436262474,0.8189620164063134,305.5816926956177,10444.43501
45300,Binary classification,Aggregated Mondrian Forest,elec2,0.8499083864985982,0.8197651300267741,311.00859546661377,10774.187823999999
45312,Binary classification,Aggregated Mondrian Forest,elec2,0.8499039968219637,0.8197312269727252,311.13050174713135,11108.018526999998
25,Binary classification,Aggregated Mondrian Forest,phishing,0.6666666666666666,0.6923076923076924,0.2782001495361328,0.431738
50,Binary classification,Aggregated Mondrian Forest,phishing,0.7755102040816326,0.7555555555555555,0.4219799041748047,3.243739
75,Binary classification,Aggregated Mondrian Forest,phishing,0.7972972972972973,0.7945205479452055,0.5472126007080078,8.59939
100,Binary classification,Aggregated Mondrian Forest,phishing,0.8181818181818182,0.8125,0.6686649322509766,16.411884999999998
125,Binary classification,Aggregated Mondrian Forest,phishing,0.8225806451612904,0.819672131147541,0.8080043792724609,26.88541
150,Binary classification,Aggregated Mondrian Forest,phishing,0.8456375838926175,0.847682119205298,0.9626979827880859,40.695888
175,Binary classification,Aggregated Mondrian Forest,phishing,0.867816091954023,0.8606060606060606,1.0516185760498047,57.795946
200,Binary classification,Aggregated Mondrian Forest,phishing,0.864321608040201,0.8571428571428572,1.1778621673583984,77.789923
225,Binary classification,Aggregated Mondrian Forest,phishing,0.8660714285714286,0.8557692307692308,1.2695980072021484,100.741894
250,Binary classification,Aggregated Mondrian Forest,phishing,0.8554216867469879,0.8448275862068965,1.3909778594970703,127.893538
275,Binary classification,Aggregated Mondrian Forest,phishing,0.8540145985401459,0.84251968503937,1.4716739654541016,158.651996
300,Binary classification,Aggregated Mondrian Forest,phishing,0.8561872909698997,0.8413284132841329,1.5638484954833984,193.320742
325,Binary classification,Aggregated Mondrian Forest,phishing,0.8672839506172839,0.8501742160278746,1.6526165008544922,230.769675
350,Binary classification,Aggregated Mondrian Forest,phishing,0.8681948424068768,0.8486842105263156,1.7164897918701172,271.466086
375,Binary classification,Aggregated Mondrian Forest,phishing,0.8689839572192514,0.8482972136222912,1.7974491119384766,316.25412900000003
400,Binary classification,Aggregated Mondrian Forest,phishing,0.8671679197994987,0.8436578171091446,1.8758983612060547,364.631946
425,Binary classification,Aggregated Mondrian Forest,phishing,0.8702830188679245,0.8433048433048433,1.9191570281982422,416.075642
450,Binary classification,Aggregated Mondrian Forest,phishing,0.8730512249443207,0.8455284552845528,1.9956607818603516,470.617944
475,Binary classification,Aggregated Mondrian Forest,phishing,0.8755274261603375,0.8506329113924052,2.0781917572021484,528.590237
500,Binary classification,Aggregated Mondrian Forest,phishing,0.875751503006012,0.8530805687203792,2.163969039916992,590.332706
525,Binary classification,Aggregated Mondrian Forest,phishing,0.8778625954198473,0.8525345622119817,2.2456493377685547,656.2090460000001
550,Binary classification,Aggregated Mondrian Forest,phishing,0.8779599271402551,0.8533916849015317,2.297212600708008,725.1828150000001
575,Binary classification,Aggregated Mondrian Forest,phishing,0.8780487804878049,0.8535564853556484,2.3481502532958984,798.0495140000002
600,Binary classification,Aggregated Mondrian Forest,phishing,0.8797996661101837,0.8536585365853657,2.375886917114258,874.5976760000002
625,Binary classification,Aggregated Mondrian Forest,phishing,0.8814102564102564,0.852589641434263,2.439229965209961,954.8947310000002
650,Binary classification,Aggregated Mondrian Forest,phishing,0.884437596302003,0.8587570621468926,2.522184371948242,1038.3565470000003
675,Binary classification,Aggregated Mondrian Forest,phishing,0.884272997032641,0.8617021276595745,2.573366165161133,1125.6089180000004
700,Binary classification,Aggregated Mondrian Forest,phishing,0.8884120171673819,0.8650519031141869,2.5811328887939453,1216.3024170000003
725,Binary classification,Aggregated Mondrian Forest,phishing,0.8895027624309392,0.8684210526315789,2.6293087005615234,1310.1742570000004
750,Binary classification,Aggregated Mondrian Forest,phishing,0.8918558077436582,0.8716323296354993,2.6894702911376953,1407.5157510000004
775,Binary classification,Aggregated Mondrian Forest,phishing,0.8914728682170543,0.8707692307692307,2.721616744995117,1508.6479290000004
800,Binary classification,Aggregated Mondrian Forest,phishing,0.8898623279098874,0.8702064896755163,2.7585926055908203,1613.8294720000004
825,Binary classification,Aggregated Mondrian Forest,phishing,0.8907766990291263,0.872159090909091,2.8125858306884766,1723.6824560000005
850,Binary classification,Aggregated Mondrian Forest,phishing,0.8928150765606596,0.8741355463347164,2.838132858276367,1836.8975300000004
875,Binary classification,Aggregated Mondrian Forest,phishing,0.8958810068649885,0.8771929824561403,2.856851577758789,1953.6901290000005
900,Binary classification,Aggregated Mondrian Forest,phishing,0.8976640711902113,0.8786279683377309,2.9207324981689453,2074.6998790000007
925,Binary classification,Aggregated Mondrian Forest,phishing,0.9004329004329005,0.8829516539440204,2.967988967895508,2199.8939860000005
950,Binary classification,Aggregated Mondrian Forest,phishing,0.9009483667017913,0.8850855745721271,3.028299331665039,2328.8511950000006
975,Binary classification,Aggregated Mondrian Forest,phishing,0.9024640657084189,0.8867699642431467,3.0622615814208984,2461.178473000001
1000,Binary classification,Aggregated Mondrian Forest,phishing,0.9009009009009009,0.8850174216027874,3.1074886322021484,2598.194022000001
1025,Binary classification,Aggregated Mondrian Forest,phishing,0.8994140625,0.8836158192090395,3.156991958618164,2738.680184000001
1050,Binary classification,Aggregated Mondrian Forest,phishing,0.9008579599618685,0.8857142857142858,3.1910762786865234,2882.904480000001
1075,Binary classification,Aggregated Mondrian Forest,phishing,0.9013035381750466,0.8869936034115138,3.240610122680664,3030.8061420000013
1100,Binary classification,Aggregated Mondrian Forest,phishing,0.9035486806187443,0.8898128898128899,3.258626937866211,3181.8262220000015
1125,Binary classification,Aggregated Mondrian Forest,phishing,0.905693950177936,0.8933601609657947,3.315641403198242,3336.8731620000017
1150,Binary classification,Aggregated Mondrian Forest,phishing,0.9060052219321149,0.893491124260355,3.346921920776367,3495.9676840000016
1175,Binary classification,Aggregated Mondrian Forest,phishing,0.9045996592844975,0.8916827852998066,3.4044017791748047,3657.7151920000015
1200,Binary classification,Aggregated Mondrian Forest,phishing,0.9040867389491243,0.8909952606635072,3.4456729888916016,3821.9312490000016
1225,Binary classification,Aggregated Mondrian Forest,phishing,0.9044117647058824,0.8911627906976743,3.479246139526367,3988.4469330000015
1250,Binary classification,Aggregated Mondrian Forest,phishing,0.9047237790232185,0.8921124206708976,3.5277271270751953,4156.574347000002
1903,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,0.435309
3806,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,2.340058
5709,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,5.891291
7612,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,12.840819
9515,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,22.7738
11418,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,34.967328
13321,Binary classification,Aggregated Mondrian Forest,smtp,1.0,0.0,0.04410552978515625,50.22864
15224,Binary classification,Aggregated Mondrian Forest,smtp,0.9998686198515404,0.9090909090909091,0.09259319305419922,68.649962
17127,Binary classification,Aggregated Mondrian Forest,smtp,0.9998832184981898,0.9230769230769231,0.09756755828857422,90.09310400000001
19030,Binary classification,Aggregated Mondrian Forest,smtp,0.9998948972620737,0.9230769230769231,0.09761714935302734,114.02698700000002
20933,Binary classification,Aggregated Mondrian Forest,smtp,0.999904452512899,0.9230769230769231,0.09761714935302734,141.19099000000003
22836,Binary classification,Aggregated Mondrian Forest,smtp,0.9999124151521787,0.9230769230769231,0.09761714935302734,171.792772
24739,Binary classification,Aggregated Mondrian Forest,smtp,0.9999191527205109,0.9230769230769231,0.09764385223388672,205.34624100000002
26642,Binary classification,Aggregated Mondrian Forest,smtp,0.9998873916144289,0.888888888888889,0.10998821258544922,242.17587300000002
28545,Binary classification,Aggregated Mondrian Forest,smtp,0.999894899103139,0.888888888888889,0.11001110076904297,282.13559300000003
30448,Binary classification,Aggregated Mondrian Forest,smtp,0.9999014681249384,0.888888888888889,0.11001110076904297,325.353202
32351,Binary classification,Aggregated Mondrian Forest,smtp,0.9999072642967543,0.888888888888889,0.11003398895263672,371.539895
34254,Binary classification,Aggregated Mondrian Forest,smtp,0.9999124164306776,0.888888888888889,0.1121969223022461,421.193939
36157,Binary classification,Aggregated Mondrian Forest,smtp,0.9999170262197146,0.888888888888889,0.1121511459350586,474.157325
38060,Binary classification,Aggregated Mondrian Forest,smtp,0.9999211750177356,0.888888888888889,0.1121511459350586,529.888019
39963,Binary classification,Aggregated Mondrian Forest,smtp,0.9999249286822481,0.888888888888889,0.1121511459350586,589.130514
41866,Binary classification,Aggregated Mondrian Forest,smtp,0.9999283410963812,0.888888888888889,0.1121511459350586,651.782201
43769,Binary classification,Aggregated Mondrian Forest,smtp,0.999931456772071,0.888888888888889,0.1121511459350586,717.684251
45672,Binary classification,Aggregated Mondrian Forest,smtp,0.9999343128024348,0.888888888888889,0.1121511459350586,786.5792690000001
47575,Binary classification,Aggregated Mondrian Forest,smtp,0.9999369403455669,0.888888888888889,0.13078975677490234,859.10635
49478,Binary classification,Aggregated Mondrian Forest,smtp,0.9999393657659115,0.888888888888889,0.13083553314208984,934.842281
51381,Binary classification,Aggregated Mondrian Forest,smtp,0.999941611521993,0.9032258064516129,0.14493846893310547,1013.473666
53284,Binary classification,Aggregated Mondrian Forest,smtp,0.9999436968639153,0.9032258064516129,0.14493846893310547,1095.547883
55187,Binary classification,Aggregated Mondrian Forest,smtp,0.9999456383865473,0.9032258064516129,0.14500713348388672,1181.319765
57090,Binary classification,Aggregated Mondrian Forest,smtp,0.9998248349068998,0.7619047619047621,0.1491689682006836,1270.3193099999999
58993,Binary classification,Aggregated Mondrian Forest,smtp,0.9998304854895579,0.7619047619047621,0.15163326263427734,1362.8481729999999
60896,Binary classification,Aggregated Mondrian Forest,smtp,0.9998357829050004,0.7619047619047621,0.1516103744506836,1458.966086
62799,Binary classification,Aggregated Mondrian Forest,smtp,0.9998089111118188,0.7272727272727272,0.15169048309326172,1557.8869829999999
64702,Binary classification,Aggregated Mondrian Forest,smtp,0.9998145314601011,0.7272727272727272,0.15399456024169922,1660.2846189999998
66605,Binary classification,Aggregated Mondrian Forest,smtp,0.9998198306408024,0.7272727272727272,0.1583242416381836,1766.3861109999998
68508,Binary classification,Aggregated Mondrian Forest,smtp,0.9998248354182784,0.75,0.1768789291381836,1876.1953339999998
70411,Binary classification,Aggregated Mondrian Forest,smtp,0.9998295696634001,0.75,0.1768789291381836,1988.8907309999997
72314,Binary classification,Aggregated Mondrian Forest,smtp,0.9998340547342801,0.75,0.1768789291381836,2105.063941
74217,Binary classification,Aggregated Mondrian Forest,smtp,0.9998383097984263,0.75,0.17681026458740234,2225.13278
76120,Binary classification,Aggregated Mondrian Forest,smtp,0.99984235210657,0.75,0.1767416000366211,2348.526585
78023,Binary classification,Aggregated Mondrian Forest,smtp,0.9998461972264233,0.75,0.1789999008178711,2475.628271
79926,Binary classification,Aggregated Mondrian Forest,smtp,0.9998498592430404,0.75,0.1789999008178711,2606.201406
81829,Binary classification,Aggregated Mondrian Forest,smtp,0.9998533509312216,0.75,0.1789999008178711,2739.701132
83732,Binary classification,Aggregated Mondrian Forest,smtp,0.9998566839044082,0.75,0.17902278900146484,2876.6508080000003
85635,Binary classification,Aggregated Mondrian Forest,smtp,0.9998598687437232,0.75,0.17902278900146484,3016.896395
87538,Binary classification,Aggregated Mondrian Forest,smtp,0.999862915110182,0.75,0.17902278900146484,3160.0206740000003
89441,Binary classification,Aggregated Mondrian Forest,smtp,0.9998546511627907,0.7346938775510204,0.17904949188232422,3306.9113410000004
91344,Binary classification,Aggregated Mondrian Forest,smtp,0.9998576792967168,0.7346938775510204,0.19809627532958984,3457.4899460000006
93247,Binary classification,Aggregated Mondrian Forest,smtp,0.9998605838320143,0.7346938775510204,0.21270275115966797,3612.0593360000007
95150,Binary classification,Aggregated Mondrian Forest,smtp,0.9998633721846788,0.7346938775510204,0.21263408660888672,3769.958780000001
95156,Binary classification,Aggregated Mondrian Forest,smtp,0.9998633807997478,0.7346938775510204,0.21263408660888672,3929.940556000001
106,Binary classification,ALMA,bananas,0.5377358490566038,0.5242718446601942,0.0028944015502929688,0.105873
212,Binary classification,ALMA,bananas,0.5330188679245284,0.5217391304347825,0.0028944015502929688,2.418818
318,Binary classification,ALMA,bananas,0.5188679245283019,0.5173501577287066,0.0029211044311523438,7.355105
424,Binary classification,ALMA,bananas,0.5330188679245284,0.5330188679245282,0.0029211044311523438,15.614049
530,Binary classification,ALMA,bananas,0.5207547169811321,0.5115384615384615,0.0029211044311523438,26.215161000000002
636,Binary classification,ALMA,bananas,0.5377358490566038,0.5303514376996804,0.0029211044311523438,39.608022000000005
742,Binary classification,ALMA,bananas,0.522911051212938,0.512396694214876,0.0029211044311523438,56.398037
848,Binary classification,ALMA,bananas,0.5235849056603774,0.5061124694376529,0.0029211044311523438,76.434167
954,Binary classification,ALMA,bananas,0.5157232704402516,0.5,0.0029211044311523438,98.63997
1060,Binary classification,ALMA,bananas,0.5160377358490567,0.4975514201762978,0.0029211044311523438,124.218928
1166,Binary classification,ALMA,bananas,0.5154373927958834,0.49598572702943805,0.0029211044311523438,153.435896
1272,Binary classification,ALMA,bananas,0.5165094339622641,0.4979591836734694,0.0029211044311523438,185.271827
1378,Binary classification,ALMA,bananas,0.5195936139332366,0.4977238239757208,0.0029211044311523438,220.16566699999998
1484,Binary classification,ALMA,bananas,0.5195417789757413,0.4968242766407903,0.0029211044311523438,258.711706
1590,Binary classification,ALMA,bananas,0.5226415094339623,0.4983476536682089,0.0029211044311523438,300.08075199999996
1696,Binary classification,ALMA,bananas,0.5194575471698113,0.49473031618102914,0.0029211044311523438,344.61060799999996
1802,Binary classification,ALMA,bananas,0.5205327413984462,0.4965034965034965,0.0029211044311523438,392.62385299999994
1908,Binary classification,ALMA,bananas,0.5193920335429769,0.4964305326743548,0.0029211044311523438,443.5879249999999
2014,Binary classification,ALMA,bananas,0.519364448857994,0.4989648033126293,0.0029211044311523438,497.6993939999999
2120,Binary classification,ALMA,bananas,0.5174528301886793,0.4997555012224939,0.0029211044311523438,555.6526809999999
2226,Binary classification,ALMA,bananas,0.5197663971248877,0.5002337540906966,0.0029211044311523438,616.9195649999999
2332,Binary classification,ALMA,bananas,0.5175814751286449,0.4975435462259938,0.0029211044311523438,681.0402129999999
2438,Binary classification,ALMA,bananas,0.5176374077112387,0.4957118353344769,0.0029211044311523438,748.4109209999999
2544,Binary classification,ALMA,bananas,0.5196540880503144,0.5008169934640523,0.0029211044311523438,819.3272589999999
2650,Binary classification,ALMA,bananas,0.520377358490566,0.5037094884810621,0.0029211044311523438,893.559864
2756,Binary classification,ALMA,bananas,0.521044992743106,0.5041322314049587,0.0029211044311523438,970.67674
2862,Binary classification,ALMA,bananas,0.5213137665967854,0.5032632342277013,0.0029211044311523438,1051.38615
2968,Binary classification,ALMA,bananas,0.5175202156334232,0.49859943977591037,0.0029211044311523438,1135.7071
3074,Binary classification,ALMA,bananas,0.5152895250487963,0.49696151249155973,0.0029211044311523438,1223.1769180000001
3180,Binary classification,ALMA,bananas,0.5132075471698113,0.4931237721021611,0.0029211044311523438,1314.4365140000002
3286,Binary classification,ALMA,bananas,0.5130858186244674,0.4927076727964489,0.0029211044311523438,1409.5179780000003
3392,Binary classification,ALMA,bananas,0.5103183962264151,0.49095923996322405,0.0029211044311523438,1508.0342290000003
3498,Binary classification,ALMA,bananas,0.5091480846197828,0.48914013686402846,0.0029211044311523438,1609.2634850000004
3604,Binary classification,ALMA,bananas,0.5097114317425083,0.4876775877065816,0.0029211044311523438,1714.3580720000004
3710,Binary classification,ALMA,bananas,0.5118598382749326,0.49086308687095864,0.0029211044311523438,1823.1899350000003
3816,Binary classification,ALMA,bananas,0.510482180293501,0.4893384363039912,0.0029211044311523438,1934.9560210000004
3922,Binary classification,ALMA,bananas,0.50790413054564,0.48588172615876407,0.0029211044311523438,2050.569217
4028,Binary classification,ALMA,bananas,0.506454816285998,0.48443983402489627,0.0029211044311523438,2169.8920350000003
4134,Binary classification,ALMA,bananas,0.5050798258345428,0.48281092012133464,0.0029211044311523438,2292.4361540000004
4240,Binary classification,ALMA,bananas,0.5068396226415094,0.48484848484848486,0.0029211044311523438,2418.3530420000006
4346,Binary classification,ALMA,bananas,0.5080533824206167,0.4858104858104858,0.0029211044311523438,2547.5276880000006
4452,Binary classification,ALMA,bananas,0.5080862533692723,0.4847058823529412,0.0029211044311523438,2679.9263670000005
4558,Binary classification,ALMA,bananas,0.5063624396665204,0.48370812299219823,0.0029211044311523438,2815.8897920000004
4664,Binary classification,ALMA,bananas,0.5051457975986278,0.4829749103942652,0.0029211044311523438,2954.9142650000003
4770,Binary classification,ALMA,bananas,0.5048218029350104,0.48201754385964907,0.0029211044311523438,3097.6470010000003
4876,Binary classification,ALMA,bananas,0.5036915504511895,0.4802405498281787,0.0029211044311523438,3243.0879600000003
4982,Binary classification,ALMA,bananas,0.5038137294259334,0.4811083123425693,0.0029211044311523438,3392.556473
5088,Binary classification,ALMA,bananas,0.5029481132075472,0.47995064774830354,0.0029211044311523438,3545.775567
5194,Binary classification,ALMA,bananas,0.5040431266846361,0.4810636583400483,0.0029211044311523438,3700.396047
5300,Binary classification,ALMA,bananas,0.5064150943396226,0.4825949367088608,0.0029211044311523438,3856.784555
906,Binary classification,ALMA,elec2,0.9072847682119205,0.9056179775280899,0.0043582916259765625,1.774784
1812,Binary classification,ALMA,elec2,0.9166666666666666,0.8967874231032126,0.0043582916259765625,6.686949
2718,Binary classification,ALMA,elec2,0.9175864606328182,0.898458748866727,0.0043582916259765625,14.860376
3624,Binary classification,ALMA,elec2,0.9268763796909493,0.9098945936756205,0.0043582916259765625,27.117968
4530,Binary classification,ALMA,elec2,0.9271523178807947,0.9076664801343034,0.0043582916259765625,42.333602
5436,Binary classification,ALMA,elec2,0.9269683590875644,0.9074376311494521,0.0043582916259765625,62.746521
6342,Binary classification,ALMA,elec2,0.9274676758120467,0.9089108910891088,0.0043582916259765625,86.29438999999999
7248,Binary classification,ALMA,elec2,0.9254966887417219,0.9066390041493776,0.0043582916259765625,113.91254099999999
8154,Binary classification,ALMA,elec2,0.9251900907530046,0.9100294985250738,0.0043582916259765625,146.07748099999998
9060,Binary classification,ALMA,elec2,0.9266004415011038,0.9135128105085185,0.0043582916259765625,181.59675799999997
9966,Binary classification,ALMA,elec2,0.9293598233995585,0.9182535996284256,0.0043582916259765625,221.33628199999998
10872,Binary classification,ALMA,elec2,0.931383370125092,0.9217208814270723,0.0043582916259765625,265.89964299999997
11778,Binary classification,ALMA,elec2,0.9313975208014943,0.9218568665377176,0.0043582916259765625,314.865956
12684,Binary classification,ALMA,elec2,0.9290444654683065,0.9191665169750315,0.0043582916259765625,367.313521
13590,Binary classification,ALMA,elec2,0.9298013245033112,0.9209872453205235,0.0043582916259765625,424.90387
14496,Binary classification,ALMA,elec2,0.9305325607064018,0.9222213640225535,0.0043582916259765625,486.482208
15402,Binary classification,ALMA,elec2,0.9308531359563693,0.922279792746114,0.0043582916259765625,551.993798
16308,Binary classification,ALMA,elec2,0.9293598233995585,0.9203319502074688,0.0043582916259765625,620.217714
17214,Binary classification,ALMA,elec2,0.9279656093877077,0.9176298658163943,0.0043582916259765625,692.336872
18120,Binary classification,ALMA,elec2,0.9266004415011038,0.9160141449861076,0.0043582916259765625,770.2452079999999
19026,Binary classification,ALMA,elec2,0.9265741616734994,0.915143048047136,0.0043582916259765625,852.5615059999999
19932,Binary classification,ALMA,elec2,0.9262994180212724,0.9155892662184681,0.0043582916259765625,938.7578739999999
20838,Binary classification,ALMA,elec2,0.9232171993473461,0.9122710823555213,0.0043582916259765625,1027.975313
21744,Binary classification,ALMA,elec2,0.9225073583517293,0.9101955977189149,0.0043582916259765625,1122.438101
22650,Binary classification,ALMA,elec2,0.9217218543046357,0.9087540528022233,0.0043582916259765625,1220.351132
23556,Binary classification,ALMA,elec2,0.9186619120393955,0.9050639183430779,0.0043582916259765625,1322.027433
24462,Binary classification,ALMA,elec2,0.9173003025100155,0.902885123133791,0.0043582916259765625,1428.106986
25368,Binary classification,ALMA,elec2,0.9144985808893094,0.8997643144322751,0.0043582916259765625,1537.751209
26274,Binary classification,ALMA,elec2,0.9142498287280201,0.8992622401073105,0.0043582916259765625,1651.535899
27180,Binary classification,ALMA,elec2,0.9138337012509198,0.89909521757863,0.0043582916259765625,1768.733035
28086,Binary classification,ALMA,elec2,0.9110232856227302,0.8955049132343716,0.0043582916259765625,1890.710097
28992,Binary classification,ALMA,elec2,0.9101476269315674,0.8940927755417328,0.0043582916259765625,2017.4401719999998
29898,Binary classification,ALMA,elec2,0.9094922737306843,0.8931701539676272,0.0043582916259765625,2148.291346
30804,Binary classification,ALMA,elec2,0.9083235943383976,0.8913093680240166,0.0043582916259765625,2284.232981
31710,Binary classification,ALMA,elec2,0.9062125512456638,0.8888722815933038,0.0043582916259765625,2423.514542
32616,Binary classification,ALMA,elec2,0.9052918812852587,0.8879294706671989,0.0043582916259765625,2567.004738
33522,Binary classification,ALMA,elec2,0.9050474315374978,0.8877050626212737,0.0043582916259765625,2714.681386
34428,Binary classification,ALMA,elec2,0.9050772626931567,0.8877901387172092,0.0043582916259765625,2865.754996
35334,Binary classification,ALMA,elec2,0.9045395369898681,0.8866104144955793,0.0043582916259765625,3021.0822820000003
36240,Binary classification,ALMA,elec2,0.9048013245033113,0.8860483551327785,0.0043582916259765625,3179.8448340000004
37146,Binary classification,ALMA,elec2,0.9045119259139611,0.8854217139903738,0.0043582916259765625,3340.7579280000004
38052,Binary classification,ALMA,elec2,0.9042625880374224,0.8846092933388237,0.0043582916259765625,3503.6592370000003
38958,Binary classification,ALMA,elec2,0.904409877303763,0.88502624266749,0.0043582916259765625,3668.57513
39864,Binary classification,ALMA,elec2,0.904926750953241,0.8863636363636365,0.0043582916259765625,3836.225965
40770,Binary classification,ALMA,elec2,0.9055187637969095,0.8878667908709827,0.0043582916259765625,4005.553476
41676,Binary classification,ALMA,elec2,0.9061090315769268,0.8892285916489738,0.0043582916259765625,4176.452214
42582,Binary classification,ALMA,elec2,0.9063923723639097,0.889810361032786,0.0043582916259765625,4348.6442369999995
43488,Binary classification,ALMA,elec2,0.9067098969830758,0.8902534693104661,0.0043582916259765625,4522.495056999999
44394,Binary classification,ALMA,elec2,0.9062711177186106,0.8894732648019762,0.0043582916259765625,4698.009483999999
