step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
148215,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,21.020014249999804,9881,0.9638025840839322,0.9655442594103028
158096,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,22.366504790999898,9881,0.9638068009310798,0.9669374689424843
167977,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,23.799284625001746,9881,0.9659358126410164,0.9703258862820753
177858,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,25.131848958000774,9881,0.9678282674942932,0.9730843407498
187739,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,26.493492708003032,9881,0.9695215165735409,0.9753735711334527
197620,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,27.902475082999445,9881,0.9710454407448639,0.9773039180688101
207501,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,29.27650691600138,9881,0.9724242292808227,0.9789536406302873
217382,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,30.713570457999595,9881,0.9736776734044217,0.9803797858989569
227263,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,32.08995854100067,9881,0.9748221223868382,0.9816249197174053
237144,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,33.491447541000525,9881,0.9758712006207199,0.9827214475090741
247025,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,34.860996750001505,9881,0.9768363525958911,0.9836944751570141
256906,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,36.24737937499958,9881,0.9777272621114338,0.9845637547681866
266787,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,37.60143737500039,9881,0.9785521783295288,0.9853450395443183
276668,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,39.03758141599974,9881,0.9793181719606171,0.9860510470246946
286549,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,40.38542162500016,9881,0.9800313384447337,0.9866921566985757
296430,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,41.79276283299987,9881,0.980696960496576,0.9872769236926716
306311,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,43.19601720799983,9881,0.9813196391902348,0.987812462725987
316192,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1677.0,44.58431291600209,9881,0.9819034004655399,0.9883047390129543
326073,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,45.96027920800043,9881,0.9824517822696145,0.9887587914030882
335954,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,47.41696991600111,9881,0.9829679063205081,0.9891789054846798
345835,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,48.83441704100187,9881,0.9823181575028554,0.9887443146364403
355716,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,50.23882633299945,9881,0.9817410518503525,0.9883270160833769
365597,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,51.64526891599962,9881,0.9822345369354781,0.9887273831735149
375478,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,53.01507375000074,9881,0.9815834749306218,0.9883633854723219
385359,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,54.444763791001606,9881,0.9820556935221443,0.9887379134114107
395240,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,55.86054341600175,9881,0.9825043011840907,0.989089084508709
405121,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,57.253801916001976,9881,0.9824719034560045,0.9891209927611168
415002,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,58.62464754100074,9881,0.9828892390880044,0.9894406880727805
424883,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,60.023151541001425,9881,0.9832871637603764,0.9897421303606072
434764,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,61.504661250000936,9881,0.9836670009476406,0.9900268394729856
444645,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,62.89655237500119,9881,0.9840299564821374,0.990296171080376
454526,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,64.26417208299972,9881,0.9837919062935894,0.9900762032283658
464407,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,65.72175491600137,9881,0.9833077451459603,0.9896862227520435
474288,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,67.06039029100066,9881,0.9836555004554195,0.9899504523074291
484169,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,1676.984375,68.47054583300269,9881,0.98340868581012,0.9897520880455486
207,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.3125,0.19581591700261924,207,0.5169082125603864,0.0
414,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.375,0.2212374170012481,207,0.7584541062801933,0.0
621,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.46875,0.24537658400004148,207,0.8389694041867954,0.0
828,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.484375,0.2686883750029665,207,0.8792270531400966,0.0
1035,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.484375,0.33017712500077323,207,0.9033816425120773,0.0
1242,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.5,0.3530943340010708,207,0.9194847020933977,0.0
1449,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.5,0.3759941250027623,207,0.9309868875086267,0.0
1656,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.515625,0.39887608400022145,207,0.9396135265700483,0.0
1863,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.515625,0.4648492920023273,207,0.9463231347289318,0.0
2070,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.515625,0.48833070900218445,207,0.9516908212560387,0.0
2277,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.515625,0.5113158340027439,207,0.956082564778217,0.0
2484,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.5,0.5339485000004061,207,0.9597423510466989,0.0
2691,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.40625,0.5567191250011092,207,0.9628390932738758,0.0
2898,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.4375,0.6252541670000937,207,0.9654934437543133,0.0
3105,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.4375,0.650470917000348,207,0.9677938808373591,0.0
3312,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.4375,0.6733861250031623,207,0.9698067632850241,0.0
3519,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.6954492090007989,207,0.9715828360329639,0.0
3726,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.7177335420019517,207,0.9731615673644659,0.0
3933,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.739628959003312,207,0.9745741164505467,0.0
4140,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.7622176250006305,207,0.9758454106280193,0.0
4347,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.7853045840020059,207,0.9769956291695422,0.0
4554,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.8076157500036061,207,0.9780412823891085,0.0
4761,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.868547584002954,207,0.9789960092417559,0.0
4968,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.8913433340021584,207,0.9798711755233495,0.0
5175,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.9136857920020702,207,0.9806763285024155,0.0
5382,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.453125,0.9363291670015315,207,0.981419546636938,0.0
5589,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.46875,0.9585165420030535,207,0.9821077115763106,0.0
5796,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1435.734375,0.9814161250033067,207,0.9827467218771566,0.0
6003,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1436.171875,1.0065952920012933,207,0.9730134932533733,0.5573770491803278
6210,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1436.609375,1.029562709001766,207,0.9650563607085346,0.5719921104536488
6417,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.046875,1.0523379170008411,207,0.966183574879227,0.5719921104536488
6624,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.1148862920017564,207,0.9672403381642513,0.5719921104536488
6831,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.1377343750027649,207,0.9682330551895769,0.5719921104536488
7038,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.160529167002096,207,0.9691673770957658,0.5719921104536488
7245,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.1823046670033364,207,0.9533471359558316,0.5279329608938547
7452,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.2043449590019009,207,0.9393451422436929,0.5054704595185997
7659,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.2273308340008953,207,0.9409844627235932,0.5054704595185997
7866,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.249840917000256,207,0.9425375031782355,0.5054704595185997
8073,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.2715988340023614,207,0.9440109005326397,0.5054704595185997
8280,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.2938235000001441,207,0.9454106280193236,0.5054704595185997
8487,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.3162723340028606,207,0.9392011311417462,0.4723926380368098
8694,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.3379659170022933,207,0.9316770186335404,0.5479452054794519
8901,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.3630572500005655,207,0.924615211773958,0.5782526712759272
9108,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.3853940840017458,207,0.9194115063680282,0.5752314814814815
9315,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.407932250000158,207,0.9212023617820719,0.5752314814814815
9522,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.4702644170029089,207,0.9229153539172443,0.5752314814814815
9729,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.4931622500007506,207,0.9245554527700689,0.5752314814814815
9936,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.5153532090007502,207,0.9261272141706924,0.5752314814814815
10143,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1437.46875,1.5375072920032835,207,0.9154096421177167,0.5568181818181819
5697,Anomaly detection,OnlineIsolationForest,creditcard,1530.890625,1.7282881659994018,0,0.0,0.0
11394,Anomaly detection,OnlineIsolationForest,creditcard,1542.5,3.392665791001491,0,0.0,0.0
17091,Anomaly detection,OnlineIsolationForest,creditcard,1531.171875,5.09864054100035,0,0.0,0.0
22788,Anomaly detection,OnlineIsolationForest,creditcard,1531.21875,6.809803625001223,0,0.0,0.0
28485,Anomaly detection,OnlineIsolationForest,creditcard,1540.3125,8.811219250001159,0,0.0,0.0
34182,Anomaly detection,OnlineIsolationForest,creditcard,1540.3125,10.657377166000515,0,0.0,0.0
39879,Anomaly detection,OnlineIsolationForest,creditcard,1540.3125,12.45760508300009,0,0.0,0.0
45576,Anomaly detection,OnlineIsolationForest,creditcard,1540.3125,14.317366208000749,0,0.0,0.0
51273,Anomaly detection,OnlineIsolationForest,creditcard,1539.34375,16.18881408300149,0,0.0,0.0
56970,Anomaly detection,OnlineIsolationForest,creditcard,1539.34375,18.014413125001738,0,0.0,0.0
62667,Anomaly detection,OnlineIsolationForest,creditcard,1539.34375,19.956324291000783,0,0.0,0.0
68364,Anomaly detection,OnlineIsolationForest,creditcard,1538.34375,21.838994500001718,0,0.0,0.0
74061,Anomaly detection,OnlineIsolationForest,creditcard,1538.34375,23.64867041600155,0,0.0,0.0
79758,Anomaly detection,OnlineIsolationForest,creditcard,1538.34375,25.434222125000815,0,0.0,0.0
85455,Anomaly detection,OnlineIsolationForest,creditcard,1540.34375,27.276474500002223,0,0.0,0.0
91152,Anomaly detection,OnlineIsolationForest,creditcard,1540.34375,29.088742291001836,0,0.0,0.0
96849,Anomaly detection,OnlineIsolationForest,creditcard,1540.34375,30.894643540999823,0,0.0,0.0
102546,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,32.87687208300122,0,0.0,0.0
108243,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,34.831953625001915,0,0.0,0.0
113940,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,36.712128875002236,0,0.0,0.0
119637,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,38.540821833001246,0,0.0,0.0
125334,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,40.37721212500037,0,0.0,0.0
131031,Anomaly detection,OnlineIsolationForest,creditcard,1541.3125,42.22100537500228,0,0.0,0.0
